006860901	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860902	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860903	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860904	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860905	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860906	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860907	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860923	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860934	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860935	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860937	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860939	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860940	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860943	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860946	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860947	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860948	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860950	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860951	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860952	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860953	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860954	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860955	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860956	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860957	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860958	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860959	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860960	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860961	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860962	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860963	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860964	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860967	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860968	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860971	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860972	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860973	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860974	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860975	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860976	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860977	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860978	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860979	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860980	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860981	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860982	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860983	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860984	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860985	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860986	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860987	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860988	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860989	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860990	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860991	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860992	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860993	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860994	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860997	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860998	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006860999	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861000	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861001	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861002	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861003	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861004	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861005	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861006	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861007	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861008	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861009	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861010	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861011	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861012	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861013	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861014	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861015	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861016	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861017	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861018	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861019	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861020	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861021	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861022	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861024	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861032	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861033	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861040	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861042	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861043	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861056	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861061	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861064	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861065	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861066	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861069	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861076	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861078	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861079	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861080	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861081	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861084	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861087	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861089	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861091	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861094	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861096	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861100	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861103	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861105	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861109	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861110	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861116	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861118	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861121	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861134	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861146	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861147	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861148	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861149	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861150	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861151	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861152	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861153	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861154	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861157	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861161	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861163	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861169	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861170	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861171	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861172	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861173	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861174	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861175	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861176	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861177	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861178	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861179	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861180	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861181	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861182	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861183	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861184	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861185	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861186	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861187	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861188	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861189	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861190	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861191	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861192	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861195	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861210	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861212	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861213	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861214	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861220	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861222	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861223	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861224	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861249	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861251	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861252	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861253	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861254	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861256	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861261	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861271	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861272	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861276	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861277	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861278	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861279	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861280	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861281	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861295	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861320	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861329	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861337	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861348	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861351	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861352	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861353	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861354	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861355	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861356	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861358	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861360	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861361	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861362	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861364	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861365	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861366	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861367	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861368	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861370	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861372	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861373	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861381	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861386	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861388	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861390	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861392	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861395	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861398	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861400	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861401	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861404	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861413	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861414	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861416	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861418	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861422	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861424	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861425	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861444	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861453	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861454	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861456	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861460	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861462	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861463	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861470	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861501	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861507	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861522	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861523	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861544	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861548	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861551	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861569	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861571	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861572	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861608	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861609	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861616	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861645	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861651	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861656	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861669	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861675	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861682	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861718	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861723	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861731	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861740	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861745	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861756	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861761	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861767	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861782	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861792	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
006861815	=STA  ## $aSUPPRESSED$bPreliminary Record	=STA  ## $aSUPPRESSED$bPreliminary record
